"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","sequence_file","pay","passed_hc","view_history","rt","stimulus","response","stim_type","hc_answer","correct_hc","repeat","yt_id","catch","isi","type","is_correct","response_type"
"","","","","","audio-button-response","146","267584","0.0-10.0-2.57","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","2592","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/mem_stim_14.wav","2","main","","","true","mem_stim_14.wav","false","16","","0","miss"
"","","","","","html-keyboard-response","147","267657","0.0-10.0-1.58","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","null","<span style=""font-size: 40px"">+</span>","null","","","","","","","","","",""
"","","","","","audio-button-response","148","271080","0.0-10.0-2.58","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","2539","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/mem_stim_40.wav","1","main","","","false","mem_stim_40.wav","false","-1","","0","false_alarm"
"","","","","","html-keyboard-response","149","271144","0.0-10.0-1.59","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","null","<span style=""font-size: 40px"">+</span>","null","","","","","","","","","",""
"","","","","","audio-button-response","150","273397","0.0-10.0-2.59","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","2251","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/mem_stim_40.wav","3","main","","","true","mem_stim_40.wav","true","0","","0","miss"
"","","","","","html-keyboard-response","151","273461","0.0-10.0-1.60","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","null","<span style=""font-size: 40px"">+</span>","null","","","","","","","","","",""
"","","","","","audio-button-response","152","276768","0.0-10.0-2.60","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","2635","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/mem_stim_25.wav","1","main","","","false","mem_stim_25.wav","false","-1","","0","false_alarm"
"","","","","","html-keyboard-response","153","276836","0.0-10.0-1.61","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","null","<span style=""font-size: 40px"">+</span>","null","","","","","","","","","",""
"","","","","","audio-button-response","154","280578","0.0-10.0-2.61","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","2912","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/mem_stim_15.wav","1","main","","","false","mem_stim_15.wav","false","-1","","0","false_alarm"
"","","","","","html-keyboard-response","155","280640","0.0-10.0-1.62","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","null","<span style=""font-size: 40px"">+</span>","null","","","","","","","","","",""
"","","","","","audio-button-response","156","283054","0.0-10.0-2.62","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/sequences/isi_16/len120/seq045_len120_s10_isi-1p0_0p0_16p0.json","0.25","true","","2411","https://mcdermottlab.mit.edu/mturk_stimuli/bjmedina/global-music-2025-n_80/mem_stim_3.wav","2","main","","","true","mem_stim_3.wav","false","16","","0","miss"
