group,subject,isi,hits,false_alarms,n_signal,n_noise,hit_rate,fa_rate,d_prime
US,PRO24csv:p038ullcb3h,1,8,43,8,90,1.0,0.4777777777777778,2.3820795617838204
US,PRO24csv:p038ullcb3h,2,4,43,5,90,0.8,0.4777777777777778,0.8973529213158941
US,PRO24csv:p038ullcb3h,3,4,43,4,90,1.0,0.4777777777777778,2.3820795617838204
US,PRO24csv:p038ullcb3h,4,2,43,4,90,0.5,0.4777777777777778,0.05573168774297975
US,PRO24csv:p038ullcb3h,8,4,43,4,90,1.0,0.4777777777777778,2.3820795617838204
US,PRO24csv:p038ullcb3h,16,3,43,4,90,0.75,0.4777777777777778,0.7302214379390615
US,PRO24csv:p038ullcb3h,32,4,43,5,90,0.8,0.4777777777777778,0.8973529213158941
US,PRO24csv:p038ullcb3h,64,3,43,4,90,0.75,0.4777777777777778,0.7302214379390615
US,PRO24csv:p2pk4u0lvjs,0,6,52,6,175,1.0,0.29714285714285715,2.85898367540485
US,PRO24csv:p2pk4u0lvjs,1,5,52,5,175,1.0,0.29714285714285715,2.85898367540485
US,PRO24csv:p2pk4u0lvjs,2,9,52,9,175,1.0,0.29714285714285715,2.85898367540485
US,PRO24csv:p2pk4u0lvjs,3,3,52,4,175,0.75,0.29714285714285715,1.207125551560091
US,PRO24csv:p2pk4u0lvjs,4,2,52,5,175,0.4,0.29714285714285715,0.2792886982282096
US,PRO24csv:p2pk4u0lvjs,8,6,52,9,175,0.6666666666666666,0.29714285714285715,0.9633631006594667
US,PRO24csv:p2pk4u0lvjs,16,7,52,7,175,1.0,0.29714285714285715,2.85898367540485
US,PRO24csv:p2pk4u0lvjs,32,6,52,7,175,0.8571428571428571,0.29714285714285715,1.6002063252421508
US,PRO24csv:p2pk4u0lvjs,64,5,52,8,175,0.625,0.29714285714285715,0.8512751653283845
US,PRO24csv:p8ylbs03nt7,0,4,20,4,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:p8ylbs03nt7,1,3,20,4,89,0.75,0.2247191011235955,1.4308417109020064
US,PRO24csv:p8ylbs03nt7,2,6,20,6,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:p8ylbs03nt7,3,1,20,4,89,0.25,0.2247191011235955,0.08186221050984299
US,PRO24csv:p8ylbs03nt7,4,2,20,4,89,0.5,0.2247191011235955,0.7563519607059247
US,PRO24csv:p8ylbs03nt7,8,6,20,6,89,1.0,0.2247191011235955,3.0826998347467653
US,PRO24csv:p8ylbs03nt7,16,4,20,5,89,0.8,0.2247191011235955,1.5979731942788389
US,PRO24csv:p8ylbs03nt7,32,3,20,7,89,0.42857142857142855,0.2247191011235955,0.5763395909132196
US,PRO24csv:p8ylbs03nt7,64,3,20,4,89,0.75,0.2247191011235955,1.4308417109020064
US,PRO24csv:q8xe936ep2c,0,5,21,5,89,1.0,0.23595505617977527,3.045722523129278
US,PRO24csv:q8xe936ep2c,1,4,21,4,89,1.0,0.23595505617977527,3.045722523129278
US,PRO24csv:q8xe936ep2c,2,6,21,8,89,0.75,0.23595505617977527,1.393864399284519
US,PRO24csv:q8xe936ep2c,3,3,21,4,89,0.75,0.23595505617977527,1.393864399284519
US,PRO24csv:q8xe936ep2c,4,4,21,4,89,1.0,0.23595505617977527,3.045722523129278
US,PRO24csv:q8xe936ep2c,8,5,21,6,89,0.8333333333333334,0.23595505617977527,1.6867962151901383
US,PRO24csv:q8xe936ep2c,16,4,21,4,89,1.0,0.23595505617977527,3.045722523129278
US,PRO24csv:q8xe936ep2c,32,3,21,4,89,0.75,0.23595505617977527,1.393864399284519
US,PRO24csv:q8xe936ep2c,64,2,21,5,89,0.4,0.23595505617977527,0.46602754595263757
US,PRO24csv:qbljw0ce3pl,0,4,11,4,90,1.0,0.12222222222222222,3.4902974561941056
US,PRO24csv:qbljw0ce3pl,1,4,11,4,90,1.0,0.12222222222222222,3.4902974561941056
US,PRO24csv:qbljw0ce3pl,2,3,11,4,90,0.75,0.12222222222222222,1.8384393323493464
US,PRO24csv:qbljw0ce3pl,3,4,11,7,90,0.5714285714285714,0.12222222222222222,1.3439619519459698
US,PRO24csv:qbljw0ce3pl,4,4,11,6,90,0.6666666666666666,0.12222222222222222,1.5946768814487222
US,PRO24csv:qbljw0ce3pl,8,3,11,4,90,0.75,0.12222222222222222,1.8384393323493464
US,PRO24csv:qbljw0ce3pl,16,4,11,5,90,0.8,0.12222222222222222,2.005570815726179
US,PRO24csv:qbljw0ce3pl,32,4,11,4,90,1.0,0.12222222222222222,3.4902974561941056
US,PRO24csv:qbljw0ce3pl,64,1,11,5,90,0.2,0.12222222222222222,0.32232834858035064
US,PRO24csv:qjkbg3cbbts,0,4,14,4,90,1.0,0.15555555555555556,3.3392412114855325
US,PRO24csv:qjkbg3cbbts,1,4,14,4,90,1.0,0.15555555555555556,3.3392412114855325
US,PRO24csv:qjkbg3cbbts,2,5,14,5,90,1.0,0.15555555555555556,3.3392412114855325
US,PRO24csv:qjkbg3cbbts,3,3,14,4,90,0.75,0.15555555555555556,1.6873830876407734
US,PRO24csv:qjkbg3cbbts,4,6,14,8,90,0.75,0.15555555555555556,1.6873830876407734
US,PRO24csv:qjkbg3cbbts,8,2,14,4,90,0.5,0.15555555555555556,1.0128933374446916
US,PRO24csv:qjkbg3cbbts,16,2,14,5,90,0.4,0.15555555555555556,0.7595462343088919
US,PRO24csv:qjkbg3cbbts,32,3,14,4,90,0.75,0.15555555555555556,1.6873830876407734
US,PRO24csv:qjkbg3cbbts,64,5,14,5,90,1.0,0.15555555555555556,3.3392412114855325
US,PRO24csv:qjkr59nmgve,0,4,26,4,91,1.0,0.2857142857142857,2.892296695973704
US,PRO24csv:qjkr59nmgve,1,4,26,4,91,1.0,0.2857142857142857,2.892296695973704
US,PRO24csv:qjkr59nmgve,2,4,26,4,91,1.0,0.2857142857142857,2.892296695973704
US,PRO24csv:qjkr59nmgve,3,3,26,5,91,0.6,0.2857142857142857,0.8192959250686629
US,PRO24csv:qjkr59nmgve,4,5,26,6,91,0.8333333333333334,0.2857142857142857,1.5333703880345642
US,PRO24csv:qjkr59nmgve,8,3,26,4,91,0.75,0.2857142857142857,1.2404385721289448
US,PRO24csv:qjkr59nmgve,16,3,26,5,91,0.6,0.2857142857142857,0.8192959250686629
US,PRO24csv:qjkr59nmgve,32,3,26,5,91,0.6,0.2857142857142857,0.8192959250686629
US,PRO24csv:qjkr59nmgve,64,5,26,5,91,1.0,0.2857142857142857,2.892296695973704
US,PRO24csv:qoxt9mordxa,0,4,18,4,91,1.0,0.1978021978021978,3.1758455989790932
US,PRO24csv:qoxt9mordxa,1,3,18,4,91,0.75,0.1978021978021978,1.523987475134334
US,PRO24csv:qoxt9mordxa,2,3,18,5,91,0.6,0.1978021978021978,1.1028448280740522
US,PRO24csv:qoxt9mordxa,3,5,18,6,91,0.8333333333333334,0.1978021978021978,1.8169192910399534
US,PRO24csv:qoxt9mordxa,4,2,18,4,91,0.5,0.1978021978021978,0.8494977249382524
US,PRO24csv:qoxt9mordxa,8,4,18,5,91,0.8,0.1978021978021978,1.6911189585111668
US,PRO24csv:qoxt9mordxa,16,4,18,4,91,1.0,0.1978021978021978,3.1758455989790932
US,PRO24csv:qoxt9mordxa,32,6,18,6,91,1.0,0.1978021978021978,3.1758455989790932
US,PRO24csv:qoxt9mordxa,64,3,18,4,91,0.75,0.1978021978021978,1.523987475134334
US,PRO24csv:ru9glg3ld2w,0,5,33,5,89,1.0,0.3707865168539326,2.6561188312402497
US,PRO24csv:ru9glg3ld2w,1,5,33,5,89,1.0,0.3707865168539326,2.6561188312402497
US,PRO24csv:ru9glg3ld2w,2,6,33,6,89,1.0,0.3707865168539326,2.6561188312402497
US,PRO24csv:ru9glg3ld2w,3,3,33,5,89,0.6,0.3707865168539326,0.5831180603352087
US,PRO24csv:ru9glg3ld2w,4,4,33,4,89,1.0,0.3707865168539326,2.6561188312402497
US,PRO24csv:ru9glg3ld2w,8,5,33,5,89,1.0,0.3707865168539326,2.6561188312402497
US,PRO24csv:ru9glg3ld2w,16,5,33,6,89,0.8333333333333334,0.3707865168539326,1.2971925233011101
US,PRO24csv:ru9glg3ld2w,32,3,33,4,89,0.75,0.3707865168539326,1.0042607073954908
US,PRO24csv:ru9glg3ld2w,64,3,33,4,89,0.75,0.3707865168539326,1.0042607073954908
US,PRO24csv:s5e29ua3318,0,4,67,4,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:s5e29ua3318,1,4,67,4,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:s5e29ua3318,2,7,67,9,174,0.7777777777777778,0.3850574712643678,1.0569342234319
US,PRO24csv:s5e29ua3318,3,10,67,10,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:s5e29ua3318,4,6,67,8,174,0.75,0.3850574712643678,0.9667142998415945
US,PRO24csv:s5e29ua3318,8,4,67,4,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:s5e29ua3318,16,14,67,14,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:s5e29ua3318,32,7,67,9,174,0.7777777777777778,0.3850574712643678,1.0569342234319
US,PRO24csv:s5e29ua3318,64,8,67,11,174,0.7272727272727273,0.3850574712643678,0.89680989622875
US,PRO24csv:se3zbp337p3,0,5,5,5,89,1.0,0.056179775280898875,3.914024193180632
US,PRO24csv:se3zbp337p3,1,5,5,5,89,1.0,0.056179775280898875,3.914024193180632
US,PRO24csv:se3zbp337p3,2,4,5,4,89,1.0,0.056179775280898875,3.914024193180632
US,PRO24csv:se3zbp337p3,3,5,5,5,89,1.0,0.056179775280898875,3.914024193180632
US,PRO24csv:se3zbp337p3,4,4,5,4,89,1.0,0.056179775280898875,3.914024193180632
US,PRO24csv:se3zbp337p3,8,4,5,7,89,0.5714285714285714,0.056179775280898875,1.767688688932496
US,PRO24csv:se3zbp337p3,16,2,5,5,89,0.4,0.056179775280898875,1.3343292160039915
US,PRO24csv:se3zbp337p3,32,3,5,4,89,0.75,0.056179775280898875,2.2621660693358727
US,PRO24csv:se3zbp337p3,64,3,5,5,89,0.6,0.056179775280898875,1.8410234222755908
US,PRO24csv:su2hlqquzw2,0,7,67,7,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:su2hlqquzw2,1,11,67,11,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:su2hlqquzw2,2,11,67,11,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:su2hlqquzw2,3,3,67,3,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:su2hlqquzw2,4,7,67,9,174,0.7777777777777778,0.3850574712643678,1.0569342234319
US,PRO24csv:su2hlqquzw2,8,6,67,7,174,0.8571428571428571,0.3850574712643678,1.3597950735236544
US,PRO24csv:su2hlqquzw2,16,6,67,10,174,0.6,0.3850574712643678,0.5455716527813126
US,PRO24csv:su2hlqquzw2,32,7,67,8,174,0.875,0.3850574712643678,1.4425739300215206
US,PRO24csv:su2hlqquzw2,64,7,67,7,174,1.0,0.3850574712643678,2.6185724236863535
US,PRO24csv:tj83egqzsms,0,1,1,1,24,1.0,0.041666666666666664,4.058012270163086
US,PRO24csv:tj83egqzsms,2,2,1,2,24,1.0,0.041666666666666664,4.058012270163086
US,PRO24csv:tj83egqzsms,3,1,1,1,24,1.0,0.041666666666666664,4.058012270163086
US,PRO24csv:tj83egqzsms,4,1,1,1,24,1.0,0.041666666666666664,4.058012270163086
US,PRO24csv:tj83egqzsms,8,1,1,1,24,1.0,0.041666666666666664,4.058012270163086
US,PRO24csv:tj83egqzsms,16,1,1,1,24,1.0,0.041666666666666664,4.058012270163086
US,PRO24csv:uf27e4s9ket,0,5,82,5,175,1.0,0.4685714285714286,2.4052092850753923
US,PRO24csv:uf27e4s9ket,1,5,82,5,175,1.0,0.4685714285714286,2.4052092850753923
US,PRO24csv:uf27e4s9ket,2,6,82,6,175,1.0,0.4685714285714286,2.4052092850753923
US,PRO24csv:uf27e4s9ket,3,11,82,12,175,0.9166666666666666,0.4685714285714286,1.4618555381351896
US,PRO24csv:uf27e4s9ket,4,7,82,9,175,0.7777777777777778,0.4685714285714286,0.8435710848209386
US,PRO24csv:uf27e4s9ket,8,7,82,7,175,1.0,0.4685714285714286,2.4052092850753923
US,PRO24csv:uf27e4s9ket,16,7,82,7,175,1.0,0.4685714285714286,2.4052092850753923
US,PRO24csv:uf27e4s9ket,32,6,82,7,175,0.8571428571428571,0.4685714285714286,1.1464319349126928
US,PRO24csv:uf27e4s9ket,64,8,82,9,175,0.8888888888888888,0.4685714285714286,1.299501759881901
US,PRO24csv:ujpnwspce13,0,5,15,5,89,1.0,0.16853932584269662,3.286301307867775
US,PRO24csv:ujpnwspce13,1,5,15,5,89,1.0,0.16853932584269662,3.286301307867775
US,PRO24csv:ujpnwspce13,2,5,15,5,89,1.0,0.16853932584269662,3.286301307867775
US,PRO24csv:ujpnwspce13,3,4,15,4,89,1.0,0.16853932584269662,3.286301307867775
US,PRO24csv:ujpnwspce13,4,4,15,4,89,1.0,0.16853932584269662,3.286301307867775
US,PRO24csv:ujpnwspce13,8,5,15,6,89,0.8333333333333334,0.16853932584269662,1.9273749999286354
US,PRO24csv:ujpnwspce13,16,6,15,6,89,1.0,0.16853932584269662,3.286301307867775
US,PRO24csv:ujpnwspce13,32,4,15,5,89,0.8,0.16853932584269662,1.8015746673998487
US,PRO24csv:ujpnwspce13,64,3,15,4,89,0.75,0.16853932584269662,1.634443184023016
US,PRO24csv:unft1za1m7h,0,2,1,2,10,1.0,0.1,3.607899439585441
US,PRO24csv:unft1za1m7h,3,1,1,1,10,1.0,0.1,3.607899439585441
US,PRO24csv:unft1za1m7h,4,1,1,1,10,1.0,0.1,3.607899439585441
US,PRO24csv:uxe5ndcvjkq,0,8,51,8,175,1.0,0.2914285714285714,2.8755639943901055
US,PRO24csv:uxe5ndcvjkq,1,7,51,7,175,1.0,0.2914285714285714,2.8755639943901055
US,PRO24csv:uxe5ndcvjkq,2,7,51,9,175,0.7777777777777778,0.2914285714285714,1.3139257941356517
US,PRO24csv:uxe5ndcvjkq,3,7,51,8,175,0.875,0.2914285714285714,1.6995655007252726
US,PRO24csv:uxe5ndcvjkq,4,5,51,5,175,1.0,0.2914285714285714,2.8755639943901055
US,PRO24csv:uxe5ndcvjkq,8,6,51,9,175,0.6666666666666666,0.2914285714285714,0.9799434196447221
US,PRO24csv:uxe5ndcvjkq,16,10,51,10,175,1.0,0.2914285714285714,2.8755639943901055
US,PRO24csv:uxe5ndcvjkq,32,9,51,13,175,0.6923076923076923,0.2914285714285714,1.05161834372262
US,PRO24csv:uxe5ndcvjkq,64,4,51,4,175,1.0,0.2914285714285714,2.8755639943901055
US,PRO24csv:vhk729sdbb7,0,11,45,11,174,1.0,0.25862068965517243,2.9739514569658185
US,PRO24csv:vhk729sdbb7,1,12,45,12,174,1.0,0.25862068965517243,2.9739514569658185
US,PRO24csv:vhk729sdbb7,2,4,45,5,174,0.8,0.25862068965517243,1.489224816497892
US,PRO24csv:vhk729sdbb7,3,10,45,10,174,1.0,0.25862068965517243,2.9739514569658185
US,PRO24csv:vhk729sdbb7,4,8,45,11,174,0.7272727272727273,0.25862068965517243,1.2521889295082147
US,PRO24csv:vhk729sdbb7,8,8,45,9,174,0.8888888888888888,0.25862068965517243,1.8682439317723274
US,PRO24csv:vhk729sdbb7,16,6,45,7,174,0.8571428571428571,0.25862068965517243,1.715174106803119
US,PRO24csv:vhk729sdbb7,32,4,45,6,174,0.6666666666666666,0.25862068965517243,1.0783308822204352
US,PRO24csv:vhk729sdbb7,64,3,45,3,174,1.0,0.25862068965517243,2.9739514569658185
US,PRO24csv:w5hq7lu1b4u,0,4,28,4,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:w5hq7lu1b4u,1,3,28,5,89,0.6,0.3146067415730337,0.7361812780676913
US,PRO24csv:w5hq7lu1b4u,2,1,28,4,89,0.25,0.3146067415730337,-0.19165557526419008
US,PRO24csv:w5hq7lu1b4u,3,2,28,5,89,0.4,0.3146067415730337,0.2294870717960919
US,PRO24csv:w5hq7lu1b4u,4,0,28,5,89,0.0,0.3146067415730337,-1.8435136991089491
US,PRO24csv:w5hq7lu1b4u,8,4,28,4,89,1.0,0.3146067415730337,2.8091820489727324
US,PRO24csv:w5hq7lu1b4u,16,2,28,4,89,0.5,0.3146067415730337,0.4828341749318916
US,PRO24csv:w5hq7lu1b4u,32,5,28,9,89,0.5555555555555556,0.3146067415730337,0.6225444738137538
US,PRO24csv:w5hq7lu1b4u,64,3,28,4,89,0.75,0.3146067415730337,1.1573239251279732
US,PRO24csv:w5v2s7jpapp,0,6,36,6,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:w5v2s7jpapp,1,4,36,4,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:w5v2s7jpapp,2,5,36,5,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:w5v2s7jpapp,3,4,36,4,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:w5v2s7jpapp,4,6,36,6,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:w5v2s7jpapp,8,6,36,6,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:w5v2s7jpapp,16,3,36,4,89,0.75,0.4044943820224719,0.9162205478689717
US,PRO24csv:w5v2s7jpapp,32,5,36,5,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:w5v2s7jpapp,64,4,36,4,89,1.0,0.4044943820224719,2.5680786717137307
US,PRO24csv:wm1bwjtmlus,0,6,8,6,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:wm1bwjtmlus,1,4,8,4,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:wm1bwjtmlus,2,3,8,4,89,0.75,0.0898876404494382,2.0159370141596322
US,PRO24csv:wm1bwjtmlus,3,5,8,6,89,0.8333333333333334,0.0898876404494382,2.3088688300652516
US,PRO24csv:wm1bwjtmlus,4,1,8,4,89,0.25,0.0898876404494382,0.6669575137674687
US,PRO24csv:wm1bwjtmlus,8,3,8,4,89,0.75,0.0898876404494382,2.0159370141596322
US,PRO24csv:wm1bwjtmlus,16,4,8,5,89,0.8,0.0898876404494382,2.183068497536465
US,PRO24csv:wm1bwjtmlus,32,3,8,7,89,0.42857142857142855,0.0898876404494382,1.1614348941708452
US,PRO24csv:wm1bwjtmlus,64,2,8,4,89,0.5,0.0898876404494382,1.3414472639635504
US,PRO24csv:wrsgavkr4pw,0,9,66,9,174,1.0,0.3793103448275862,2.6336404452419964
US,PRO24csv:wrsgavkr4pw,1,5,66,5,174,1.0,0.3793103448275862,2.6336404452419964
US,PRO24csv:wrsgavkr4pw,2,6,66,7,174,0.8571428571428571,0.3793103448275862,1.3748630950792973
US,PRO24csv:wrsgavkr4pw,3,9,66,9,174,1.0,0.3793103448275862,2.6336404452419964
US,PRO24csv:wrsgavkr4pw,4,9,66,10,174,0.9,0.3793103448275862,1.5888441367457562
US,PRO24csv:wrsgavkr4pw,8,5,66,7,174,0.7142857142857143,0.3793103448275862,0.8732413931340188
US,PRO24csv:wrsgavkr4pw,16,11,66,12,174,0.9166666666666666,0.3793103448275862,1.6902866983017941
US,PRO24csv:wrsgavkr4pw,32,9,66,9,174,1.0,0.3793103448275862,2.6336404452419964
US,PRO24csv:wrsgavkr4pw,64,1,66,4,174,0.25,0.3793103448275862,-0.36719717899492593
US,PRO24csv:xbymjppsybr,0,4,16,4,89,1.0,0.1797752808988764,3.242569696793482
US,PRO24csv:xbymjppsybr,1,6,16,6,89,1.0,0.1797752808988764,3.242569696793482
US,PRO24csv:xbymjppsybr,2,5,16,6,89,0.8333333333333334,0.1797752808988764,1.8836433888543427
US,PRO24csv:xbymjppsybr,3,4,16,5,89,0.8,0.1797752808988764,1.7578430563255558
US,PRO24csv:xbymjppsybr,4,4,16,5,89,0.8,0.1797752808988764,1.7578430563255558
US,PRO24csv:xbymjppsybr,8,4,16,4,89,1.0,0.1797752808988764,3.242569696793482
US,PRO24csv:xbymjppsybr,16,5,16,5,89,1.0,0.1797752808988764,3.242569696793482
US,PRO24csv:xbymjppsybr,32,2,16,5,89,0.4,0.1797752808988764,0.6628747196168419
US,PRO24csv:xbymjppsybr,64,3,16,4,89,0.75,0.1797752808988764,1.5907115729487233
US,PRO24csv:xpl73n5rugv,0,5,8,5,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:xpl73n5rugv,1,5,8,5,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:xpl73n5rugv,2,4,8,4,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:xpl73n5rugv,3,4,8,5,89,0.8,0.0898876404494382,2.183068497536465
US,PRO24csv:xpl73n5rugv,4,4,8,5,89,0.8,0.0898876404494382,2.183068497536465
US,PRO24csv:xpl73n5rugv,8,1,8,4,89,0.25,0.0898876404494382,0.6669575137674687
US,PRO24csv:xpl73n5rugv,16,7,8,7,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:xpl73n5rugv,32,5,8,5,89,1.0,0.0898876404494382,3.667795138004391
US,PRO24csv:xpl73n5rugv,64,0,8,4,89,0.0,0.0898876404494382,-0.9849006100772904
US,PRO24csv:xrx7duc71cw,0,5,52,5,175,1.0,0.29714285714285715,2.85898367540485
US,PRO24csv:xrx7duc71cw,1,11,52,11,175,1.0,0.29714285714285715,2.85898367540485
US,PRO24csv:xrx7duc71cw,2,4,52,4,175,1.0,0.29714285714285715,2.85898367540485
US,PRO24csv:xrx7duc71cw,3,7,52,8,175,0.875,0.29714285714285715,1.6829851817400172
US,PRO24csv:xrx7duc71cw,4,8,52,8,175,1.0,0.29714285714285715,2.85898367540485
US,PRO24csv:xrx7duc71cw,8,4,52,5,175,0.8,0.29714285714285715,1.3742570349369236
US,PRO24csv:xrx7duc71cw,16,4,52,8,175,0.5,0.29714285714285715,0.5326358013640093
US,PRO24csv:xrx7duc71cw,32,9,52,11,175,0.8181818181818182,0.29714285714285715,1.4410936699013948
US,PRO24csv:xrx7duc71cw,64,6,52,11,175,0.5454545454545454,0.29714285714285715,0.6468210956854376
US,PRO24csv:y4sq8r8w0ym,0,4,13,4,91,1.0,0.14285714285714285,3.3939183979189824
US,PRO24csv:y4sq8r8w0ym,1,3,13,4,91,0.75,0.14285714285714285,1.7420602740742233
US,PRO24csv:y4sq8r8w0ym,2,4,13,5,91,0.8,0.14285714285714285,1.909191757451056
US,PRO24csv:y4sq8r8w0ym,3,4,13,5,91,0.8,0.14285714285714285,1.909191757451056
US,PRO24csv:y4sq8r8w0ym,4,4,13,5,91,0.8,0.14285714285714285,1.909191757451056
US,PRO24csv:y4sq8r8w0ym,8,4,13,4,91,1.0,0.14285714285714285,3.3939183979189824
US,PRO24csv:y4sq8r8w0ym,16,4,13,6,91,0.6666666666666666,0.14285714285714285,1.498297823173599
US,PRO24csv:y4sq8r8w0ym,32,3,13,5,91,0.6,0.14285714285714285,1.3209176270139413
US,PRO24csv:y4sq8r8w0ym,64,3,13,4,91,0.75,0.14285714285714285,1.7420602740742233
US,PRO24csv:y60nszwke5f,0,4,13,4,90,1.0,0.14444444444444443,3.3869101175722665
US,PRO24csv:y60nszwke5f,1,4,13,4,90,1.0,0.14444444444444443,3.3869101175722665
US,PRO24csv:y60nszwke5f,2,6,13,6,90,1.0,0.14444444444444443,3.3869101175722665
US,PRO24csv:y60nszwke5f,3,4,13,4,90,1.0,0.14444444444444443,3.3869101175722665
US,PRO24csv:y60nszwke5f,4,3,13,5,90,0.6,0.14444444444444443,1.3139093466672254
US,PRO24csv:y60nszwke5f,8,3,13,4,90,0.75,0.14444444444444443,1.7350519937275073
US,PRO24csv:y60nszwke5f,16,2,13,4,90,0.5,0.14444444444444443,1.0605622435314257
US,PRO24csv:y60nszwke5f,32,4,13,6,90,0.6666666666666666,0.14444444444444443,1.491289542826883
US,PRO24csv:y60nszwke5f,64,4,13,6,90,0.6666666666666666,0.14444444444444443,1.491289542826883
US,PRO24csv:yfbgq9amzgg,0,5,22,5,89,1.0,0.24719101123595505,3.0097037057037266
US,PRO24csv:yfbgq9amzgg,1,3,22,4,89,0.75,0.24719101123595505,1.3578455818589674
US,PRO24csv:yfbgq9amzgg,2,5,22,5,89,1.0,0.24719101123595505,3.0097037057037266
US,PRO24csv:yfbgq9amzgg,3,4,22,6,89,0.6666666666666666,0.24719101123595505,1.1140831309583432
US,PRO24csv:yfbgq9amzgg,4,4,22,5,89,0.8,0.24719101123595505,1.5249770652358001
US,PRO24csv:yfbgq9amzgg,8,4,22,4,89,1.0,0.24719101123595505,3.0097037057037266
US,PRO24csv:yfbgq9amzgg,16,5,22,6,89,0.8333333333333334,0.24719101123595505,1.650777397764587
US,PRO24csv:yfbgq9amzgg,32,2,22,4,89,0.5,0.24719101123595505,0.6833558316628858
US,PRO24csv:yfbgq9amzgg,64,3,22,5,89,0.6,0.24719101123595505,0.9367029347986855
US,PRO24csv:zwh2lylu0u8,0,5,23,5,90,1.0,0.25555555555555554,2.98345644046573
US,PRO24csv:zwh2lylu0u8,1,4,23,4,90,1.0,0.25555555555555554,2.98345644046573
US,PRO24csv:zwh2lylu0u8,2,4,23,4,90,1.0,0.25555555555555554,2.98345644046573
US,PRO24csv:zwh2lylu0u8,3,8,23,8,90,1.0,0.25555555555555554,2.98345644046573
US,PRO24csv:zwh2lylu0u8,4,4,23,5,90,0.8,0.25555555555555554,1.4987297999978035
US,PRO24csv:zwh2lylu0u8,8,4,23,4,90,1.0,0.25555555555555554,2.98345644046573
US,PRO24csv:zwh2lylu0u8,16,4,23,4,90,1.0,0.25555555555555554,2.98345644046573
US,PRO24csv:zwh2lylu0u8,32,3,23,4,90,0.75,0.25555555555555554,1.3315983166209708
US,PRO24csv:zwh2lylu0u8,64,1,23,5,90,0.2,0.25555555555555554,-0.18451266714802506
US,PRO24csv:zx2z1dts830,0,3,12,3,80,1.0,0.15,3.36278126353463
US,PRO24csv:zx2z1dts830,1,6,12,6,80,1.0,0.15,3.36278126353463
US,PRO24csv:zx2z1dts830,2,5,12,5,80,1.0,0.15,3.36278126353463
US,PRO24csv:zx2z1dts830,3,2,12,3,80,0.6666666666666666,0.15,1.4671606887892468
US,PRO24csv:zx2z1dts830,4,4,12,4,80,1.0,0.15,3.36278126353463
US,PRO24csv:zx2z1dts830,8,4,12,4,80,1.0,0.15,3.36278126353463
US,PRO24csv:zx2z1dts830,16,4,12,4,80,1.0,0.15,3.36278126353463
US,PRO24csv:zx2z1dts830,32,4,12,6,80,0.6666666666666666,0.15,1.4671606887892468
US,PRO24csv:zx2z1dts830,64,2,12,3,80,0.6666666666666666,0.15,1.4671606887892468
SanBorja,BOL24:1024-JPQ-SBO,0,5,9,5,91,1.0,0.0989010989010989,3.6141863438748736
SanBorja,BOL24:1024-JPQ-SBO,1,6,9,6,91,1.0,0.0989010989010989,3.6141863438748736
SanBorja,BOL24:1024-JPQ-SBO,2,4,9,5,91,0.8,0.0989010989010989,2.129459703406947
SanBorja,BOL24:1024-JPQ-SBO,3,5,9,5,91,1.0,0.0989010989010989,3.6141863438748736
SanBorja,BOL24:1024-JPQ-SBO,4,1,9,4,91,0.25,0.0989010989010989,0.6133487196379511
SanBorja,BOL24:1024-JPQ-SBO,8,3,9,5,91,0.6,0.0989010989010989,1.5411855729698325
SanBorja,BOL24:1024-JPQ-SBO,16,1,9,4,91,0.25,0.0989010989010989,0.6133487196379511
SanBorja,BOL24:1024-JPQ-SBO,32,2,9,4,91,0.5,0.0989010989010989,1.2878384698340328
SanBorja,BOL24:1024-JPQ-SBO,64,1,9,4,91,0.25,0.0989010989010989,0.6133487196379511
